代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
513990,港股通ETF招商,1.067,1.0709,0.36,-0.007,-0.65,105819.0,11302405.0,1.08,1.08,1.064,1.074,1.49,14.3,0.26,-3.49,48157.0,57662.0,-283789.0,-2.51,2145255.0,18.98,-2429044.0,-21.49,179623.0,1.59,104166.0,0.92,-23.0,1.065,1.067,74000000.0,78958000,78958000,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
515950,医药50ETF富国,0.911,0.9124,0.15,-0.006,-0.65,127186.0,11597330.0,0.917,0.92,0.905,0.917,1.64,2.11,0.58,19.03,70953.0,56233.0,-778459.0,-6.71,-1327162.0,-11.44,548703.0,4.73,443459.0,3.82,335000.0,2.89,-750.0,0.911,0.912,602200608.0,548604754,548604754,2026-07-13 00:00:00,2026-07-13 16:11:55+08:00
563080,中证A50ETF易方达,1.358,1.3568,-0.09,-0.009,-0.66,430029.0,58356181.0,1.369,1.369,1.349,1.367,1.46,4.09,2.15,13.53,218577.0,211452.0,-1331896.0,-2.28,-9036162.0,-15.48,7704266.0,13.2,1018974.0,1.75,312922.0,0.54,-37.0,1.355,1.358,1052588400.0,1429415047,1429415047,2026-07-13 00:00:00,2026-07-13 16:11:37+08:00
159148,石油ETF富国,0.897,0.8991,0.23,-0.006,-0.66,240909.0,21717110.6,0.909,0.916,0.894,0.903,2.44,10.54,1.15,41.06,123946.0,116963.0,-623924.0,-2.87,-16595.0,-0.08,-607329.0,-2.8,-1393596.0,-6.42,2017520.0,9.29,-1.0,0.897,0.898,228466601.0,204934541,204934541,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
159223,现金流ETF永赢,1.045,1.0486,0.34,-0.007,-0.67,52944.0,5539599.145,1.052,1.052,1.041,1.052,1.05,2.75,0.63,73.64,27606.0,25338.0,-582347.0,-10.51,0.0,0.0,-582347.0,-10.51,555340.0,10.02,27007.0,0.49,-207.0,1.047,1.051,192844755.0,201522769,201522769,2026-07-13 00:00:00,2026-07-13 15:34:51+08:00
513390,纳指100ETF博时,2.368,2.2699,-4.32,-0.016,-0.67,877521.0,208308253.0,2.348,2.39,2.348,2.384,1.76,4.34,0.6,-19.04,419892.0,457629.0,3708164.0,1.78,8481108.0,4.07,-4772944.0,-2.29,-5667722.0,-2.72,1959557.0,0.94,-1840.0,2.367,2.368,2022379104.0,4788993718,4788993718,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
159980,有色ETF大成,2.066,2.0696,0.17,-0.014,-0.67,1013353.0,209600773.0,2.077,2.078,2.064,2.08,0.67,4.07,0.85,-9.64,548118.0,465235.0,-3028974.0,-1.45,-13463346.0,-6.42,10434372.0,4.98,-8626831.0,-4.12,11655805.0,5.56,-1135.0,2.066,2.067,2492824784.0,5150176004,5150176004,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
516060,创新药ETF工银,0.586,0.585,-0.17,-0.004,-0.68,263247.0,15446664.0,0.592,0.593,0.58,0.59,2.2,8.0,0.82,8.99,113389.0,149858.0,-1629446.0,-10.55,-1505953.0,-9.75,-123493.0,-0.8,810412.0,5.25,819034.0,5.3,-1075.0,0.585,0.586,329237408.0,192933121,192933121,2026-07-13 00:00:00,2026-07-13 16:11:46+08:00
159941,纳指ETF广发,1.608,1.516,-6.07,-0.011,-0.68,7273246.0,1172023196.268,1.606,1.62,1.606,1.619,0.86,3.23,0.88,42.67,3701827.0,3571419.0,-73925968.0,-6.31,-42122224.0,-3.59,-31803744.0,-2.71,5108144.0,0.44,68817825.0,5.87,-107448.0,1.608,1.609,22494210048.0,36170689757,36170689757,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
561960,央企回报ETF招商,1.174,1.1742,0.02,-0.008,-0.68,11976.0,1407702.0,1.177,1.181,1.17,1.182,0.93,2.22,0.56,-0.02,7785.0,4191.0,-159190.0,-11.31,0.0,0.0,-159190.0,-11.31,157632.0,11.2,1557.0,0.11,2.0,1.172,1.174,53985200.0,63378625,63378625,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
561320,交运ETF国泰,0.873,0.8729,-0.01,-0.006,-0.68,8155.0,712136.0,0.879,0.879,0.87,0.879,1.02,1.42,0.69,0.67,5893.0,2262.0,29173.0,4.1,100063.0,14.05,-70890.0,-9.95,-84198.0,-11.82,55025.0,7.73,30.0,0.872,0.876,57369000.0,50083137,50083137,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
512040,价值100ETF富国,1.144,1.1438,-0.02,-0.008,-0.69,1372734.0,157347908.0,1.15,1.152,1.141,1.152,0.95,3.51,0.6,22.79,687296.0,685438.0,1982681.0,1.26,-1297161.0,-0.82,3279842.0,2.08,-4416268.0,-2.81,2433587.0,1.55,-1726.0,1.143,1.144,3910715904.0,4473858994,4473858994,2026-07-13 00:00:00,2026-07-13 16:11:52+08:00
159222,自由现金流ETF易方达,1.153,1.1552,0.19,-0.008,-0.69,519777.0,59995418.2,1.163,1.163,1.148,1.161,1.29,3.57,0.8,13.77,203631.0,316146.0,-7038255.0,-11.73,-5722752.0,-9.54,-1315503.0,-2.19,6565086.0,10.94,473169.0,0.79,-1144.0,1.153,1.154,1454370400.0,1676889071,1676889071,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
513730,东南亚科技ETF华泰柏瑞,1.158,1.1864,2.39,-0.008,-0.69,189429.0,21983327.0,1.167,1.167,1.156,1.166,0.94,2.22,0.53,-12.9,86761.0,102668.0,4765128.0,21.68,1272900.0,5.79,3492228.0,15.89,-6558542.0,-29.83,1793416.0,8.16,-2616.0,1.156,1.158,853355008.0,988185099,988185099,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
560190,公用事业ETF鹏华,0.989,0.9914,0.24,-0.007,-0.7,5094.0,504427.0,0.987,0.996,0.987,0.996,0.9,2.7,0.92,-13.79,1497.0,3597.0,16524.0,3.28,21197.0,4.2,-4673.0,-0.93,3549.0,0.7,-20073.0,-3.98,-2100.0,0.989,0.99,18834000.0,18626826,18626826,2026-07-13 00:00:00,2026-07-13 16:11:41+08:00
561420,300现金流ETF汇添富,0.993,0.9958,0.28,-0.007,-0.7,142457.0,14161245.0,0.99,1.0,0.989,1.0,1.1,2.14,0.48,-2.89,53959.0,88497.0,25022.0,0.18,-1236634.0,-8.73,1261656.0,8.91,-74974.0,-0.53,49953.0,0.35,-590.0,0.993,0.996,666237008.0,661573349,661573349,2026-07-13 00:00:00,2026-07-13 16:11:36+08:00
159318,恒指港股通ETF银华,1.251,1.2561,0.41,-0.009,-0.71,21145.0,2668791.2,1.26,1.27,1.25,1.26,1.59,12.01,1.03,1.34,10808.0,10337.0,69109.0,2.59,0.0,0.0,69109.0,2.59,-26394.0,-0.99,-42715.0,-1.6,-737.0,1.25,1.256,17601647.0,22019660,22019660,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
510010,180治理ETF交银,1.672,1.6794,0.44,-0.012,-0.71,86.0,14460.0,1.696,1.709,1.67,1.684,2.32,0.01,0.01,-4.7,43.0,43.0,-4542.0,-31.41,0.0,0.0,-4542.0,-31.41,0.0,0.0,4542.0,31.41,-1.0,1.673,1.686,131524400.0,219908797,219908797,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
512620,农业ETF天弘,0.831,0.8305,-0.06,-0.006,-0.72,62195.0,5157266.0,0.833,0.836,0.824,0.837,1.43,0.49,0.32,-0.17,31722.0,30473.0,170664.0,3.31,-137328.0,-2.66,307992.0,5.97,-399167.0,-7.74,228503.0,4.43,-1.0,0.831,0.833,1257666000.0,1045120446,1045120446,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
159736,食品饮料ETF天弘,0.555,0.556,0.18,-0.004,-0.72,362301.0,20085677.2,0.557,0.56,0.551,0.559,1.61,0.49,0.82,15.52,223889.0,138412.0,-322875.0,-1.61,-27693.0,-0.14,-295182.0,-1.47,106316.0,0.53,216558.0,1.08,-232.0,0.555,0.556,7384394496.0,4098338945,4098338945,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
520940,港股通恒生ETF华安,0.96,0.9639,0.4,-0.007,-0.72,146351.0,14099928.0,0.967,0.973,0.959,0.967,1.45,62.82,1.55,-3.13,76495.0,69856.0,-3495.0,-0.02,-56318.0,-0.4,52823.0,0.37,1272.0,0.01,2223.0,0.02,-200.0,0.958,0.96,23297000.0,22365120,22365120,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
159041,农业ETF鹏华,0.949,0.9511,0.22,-0.007,-0.73,19721.0,1875602.316,0.95,0.955,0.947,0.956,0.84,1.32,0.47,-2.43,11668.0,8053.0,31719.0,1.69,0.0,0.0,31719.0,1.69,9945.0,0.53,-41663.0,-2.22,-1.0,0.947,0.951,149471832.0,141848769,141848769,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
159660,纳指ETF汇添富,2.308,2.2097,-4.45,-0.017,-0.73,437576.0,101468625.0,2.293,2.332,2.293,2.325,1.68,1.96,0.79,-75.47,163965.0,273611.0,7114940.0,7.01,890192.0,0.88,6224748.0,6.13,-2731653.0,-2.69,-4383286.0,-4.32,-5299.0,2.308,2.309,2230151360.0,5147189339,5147189339,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
159825,农业ETF富国,0.682,0.6822,0.03,-0.005,-0.73,1311723.0,89358995.5,0.68,0.687,0.676,0.687,1.6,5.77,1.02,8.53,541040.0,770683.0,11081604.0,12.4,11289302.0,12.63,-207698.0,-0.23,-7016099.0,-7.85,-4065505.0,-4.55,701.0,0.681,0.682,2274077408.0,1550920792,1550920792,2026-07-13 00:00:00,2026-07-13 15:34:15+08:00
159858,创新药ETF南方,0.68,0.6787,-0.19,-0.005,-0.73,721826.0,49144361.6,0.686,0.689,0.673,0.685,2.34,7.9,0.86,-5.14,276544.0,445282.0,-5219537.0,-10.62,-5518258.0,-11.23,298721.0,0.61,3010139.0,6.13,2209399.0,4.5,3542.0,0.679,0.68,914098320.0,621586858,621586858,2026-07-13 00:00:00,2026-07-13 15:34:15+08:00
513870,纳指ETF富国,2.01,1.9259,-4.37,-0.015,-0.74,829293.0,167217455.0,2.019,2.027,2.008,2.025,0.94,6.23,0.87,-14.27,387614.0,441679.0,8643848.0,5.17,5802669.0,3.47,2841179.0,1.7,-5633864.0,-3.37,-3009984.0,-1.8,-3564.0,2.01,2.011,1331671008.0,2676658726,2676658726,2026-07-13 00:00:00,2026-07-13 16:11:33+08:00
159221,现金流ETF嘉实,1.076,1.0784,0.22,-0.008,-0.74,274524.0,29546527.3,1.085,1.085,1.07,1.084,1.38,2.47,1.2,-79.9,123936.0,150588.0,864891.0,2.93,-670161.0,-2.27,1535052.0,5.2,-787447.0,-2.67,-77445.0,-0.26,136.0,1.076,1.079,1110013232.0,1194374238,1194374238,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
513110,纳指ETF华泰柏瑞,2.422,2.323,-4.26,-0.018,-0.74,695508.0,169041866.0,2.425,2.442,2.42,2.44,0.9,3.21,0.85,-23.99,309946.0,385562.0,1844739.0,1.09,21484751.0,12.71,-19640012.0,-11.62,-3619930.0,-2.14,1775191.0,1.05,-3047.0,2.422,2.423,2165435008.0,5244683589,5244683589,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
159607,中概互联网ETF嘉实,0.799,0.8031,0.51,-0.006,-0.75,3041279.0,245771060.8,0.802,0.818,0.797,0.805,2.61,24.75,1.01,-14.22,1465848.0,1575431.0,-878809.0,-0.36,9653197.0,3.93,-10532006.0,-4.29,-335236.0,-0.14,1214044.0,0.49,-1493.0,0.799,0.8,1228829136.0,981834480,981834480,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
560620,公用事业ETF万家,0.927,0.9279,0.1,-0.007,-0.75,1110.0,103077.0,0.929,0.929,0.927,0.934,0.21,0.42,0.66,0.21,597.0,513.0,-65898.0,-63.93,0.0,0.0,-65898.0,-63.93,27910.0,27.08,37988.0,36.85,-200.0,0.926,0.929,26367000.0,24442209,24442209,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
159632,纳斯达克ETF华安,2.396,2.2973,-4.3,-0.018,-0.75,840604.0,202136963.6,2.399,2.417,2.396,2.414,0.87,1.73,0.55,3.37,380183.0,460421.0,1805968.0,0.89,-3126382.0,-1.55,4932350.0,2.44,-2294209.0,-1.13,488241.0,0.24,7470.0,2.395,2.396,4850720768.0,11622326960,11622326960,2026-07-13 00:00:00,2026-07-13 15:34:36+08:00
159835,创新药ETF建信,0.658,0.6591,0.17,-0.005,-0.75,512441.0,33812019.7,0.666,0.669,0.652,0.663,2.56,11.37,0.95,1.72,218910.0,293531.0,1353901.0,4.0,-22649.0,-0.07,1376550.0,4.07,-1712682.0,-5.07,358783.0,1.06,565.0,0.657,0.658,450504144.0,296431727,296431727,2026-07-13 00:00:00,2026-07-13 15:34:51+08:00
513660,恒生ETF华夏,1.432,1.4391,0.49,-0.011,-0.76,969443.0,139640851.0,1.437,1.453,1.431,1.443,1.52,4.51,0.78,3.41,499346.0,470097.0,-2302221.0,-1.65,-18002223.0,-12.89,15700002.0,11.24,1224939.0,0.88,1077282.0,0.77,-2034.0,1.432,1.435,2150000208.0,3078800298,3078800298,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
159662,交运ETF南方,0.918,0.9181,0.01,-0.007,-0.76,53211.0,4891483.1,0.922,0.923,0.916,0.925,0.76,6.36,1.17,19.1,29158.0,24053.0,-382964.0,-7.83,0.0,0.0,-382964.0,-7.83,247139.0,5.05,135825.0,2.78,-975.0,0.918,0.92,83613946.0,76757602,76757602,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
159708,红利ETF西部利得,0.772,0.7756,0.46,-0.006,-0.77,171368.0,13293791.8,0.776,0.78,0.772,0.778,1.03,8.79,0.9,20.1,94282.0,77086.0,-93523.0,-0.7,1883483.0,14.17,-1977006.0,-14.87,-2433.0,-0.02,95957.0,0.72,94.0,0.771,0.772,195028306.0,150561852,150561852,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
159596,A50ETF华宝,0.646,0.6457,-0.05,-0.005,-0.77,268650.0,17360753.6,0.65,0.652,0.642,0.651,1.54,5.06,0.99,4.69,131116.0,137534.0,-307035.0,-1.77,196926.0,1.13,-503961.0,-2.9,184164.0,1.06,122871.0,0.71,-26.0,0.646,0.647,530683040.0,342821244,342821244,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
159929,医药ETF汇添富,1.276,1.278,0.16,-0.01,-0.78,705079.0,90223959.2,1.286,1.293,1.269,1.286,1.87,3.98,0.72,-76.17,303025.0,402054.0,-2146650.0,-2.38,-4530160.0,-5.02,2383510.0,2.64,-2708380.0,-3.0,4855029.0,5.38,980.0,1.275,1.276,1771704208.0,2260694569,2260694569,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
513330,恒生互联网ETF华夏,0.38,0.3806,0.16,-0.003,-0.78,72496954.0,2776776141.0,0.38,0.389,0.378,0.383,2.87,10.17,0.84,-14.54,34539716.0,37957238.0,-34468576.0,-1.24,-86818160.0,-3.13,52349584.0,1.89,25534042.0,0.92,8934523.0,0.32,-201728.0,0.379,0.38,71309479936.0,27097602376,27097602376,2026-07-13 00:00:00,2026-07-13 16:11:47+08:00
513300,纳斯达克ETF华夏,2.653,2.5185,-5.34,-0.021,-0.79,1001280.0,266444204.0,2.673,2.678,2.647,2.674,1.16,1.93,0.84,13.04,450361.0,550919.0,-5914008.0,-2.22,-14671679.0,-5.51,8757671.0,3.29,-802078.0,-0.3,6716087.0,2.52,-6155.0,2.652,2.653,5201170944.0,13798706514,13798706514,2026-07-13 00:00:00,2026-07-13 16:11:52+08:00
563350,A50ETF华泰柏瑞,1.39,1.3904,0.03,-0.011,-0.79,140236.0,19514169.0,1.397,1.415,1.383,1.401,2.28,7.88,1.3,-0.57,93344.0,46892.0,1118820.0,5.73,-1245426.0,-6.38,2364246.0,12.12,-1288939.0,-6.61,170118.0,0.87,-10.0,1.389,1.39,177997600.0,247416664,247416664,2026-07-13 00:00:00,2026-07-13 16:11:58+08:00
563000,中国A50ETF易方达,1.127,1.1273,0.03,-0.009,-0.79,174997.0,19818611.0,1.13,1.145,1.12,1.136,2.2,1.1,0.94,-0.39,102171.0,72826.0,-1076843.0,-5.43,558571.0,2.82,-1635414.0,-8.25,432057.0,2.18,644787.0,3.25,-145.0,1.127,1.128,1588451104.0,1790184394,1790184394,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
159905,红利ETF工银,1.603,1.6044,0.09,-0.013,-0.8,230173.0,36977800.7,1.611,1.617,1.6,1.616,1.05,2.04,0.69,10.01,114004.0,116169.0,-3621082.0,-9.79,-2270521.0,-6.14,-1350561.0,-3.65,-91926.0,-0.25,3713007.0,10.04,186.0,1.602,1.603,1127443952.0,1807292655,1807292655,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
560120,XD中证500现金流ETF华夏,1.122,1.1183,-0.33,-0.009,-0.8,160676.0,18026381.0,1.133,1.133,1.114,1.131,1.68,2.74,0.92,9.19,70652.0,90024.0,1497785.0,8.31,297008.0,1.65,1200777.0,6.66,-1054757.0,-5.85,-443027.0,-2.46,-3534.0,1.118,1.122,586689008.0,658265067,658265067,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
510270,国企ETF中银,1.466,1.4667,0.05,-0.012,-0.81,20959.0,3072023.0,1.473,1.473,1.459,1.478,0.95,12.45,1.2,0.34,6530.0,14429.0,491099.0,15.99,0.0,0.0,491099.0,15.99,-484497.0,-15.77,-6602.0,-0.21,-1501.0,1.464,1.469,16832100.0,24675859,24675859,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
562890,A50ETF嘉实,1.354,1.3551,0.08,-0.011,-0.81,174521.0,23693477.0,1.359,1.366,1.349,1.365,1.25,8.79,2.07,1.62,93127.0,81394.0,585542.0,2.47,1406559.0,5.94,-821017.0,-3.47,-603570.0,-2.55,18028.0,0.08,15.0,1.353,1.356,198551000.0,268838054,268838054,2026-07-13 00:00:00,2026-07-13 16:11:37+08:00
159591,A50ETF富国,1.355,1.3552,0.01,-0.011,-0.81,130261.0,17670291.6,1.361,1.367,1.349,1.366,1.32,3.78,0.71,17.28,63367.0,66894.0,491956.0,2.78,2467646.0,13.96,-1975690.0,-11.18,-924961.0,-5.23,433004.0,2.45,715.0,1.355,1.356,344405680.0,466669696,466669696,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
159108,工业软件ETF博时,1.086,1.0571,-2.73,-0.009,-0.82,35660.0,3812197.4,1.095,1.116,1.056,1.095,5.48,3.25,0.54,2.03,15282.0,20378.0,-1407100.0,-36.91,-674219.0,-17.69,-732881.0,-19.22,643803.0,16.89,763297.0,20.02,-356.0,1.086,1.088,109738511.0,119176023,119176023,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159992,创新药ETF银华,0.848,0.8479,-0.01,-0.007,-0.82,12337638.0,1048502900.8,0.855,0.861,0.841,0.855,2.34,6.15,0.7,39.7,5651325.0,6686313.0,-147381984.0,-14.06,-165641184.0,-15.8,18259200.0,1.74,90946041.0,8.67,56435957.0,5.38,-49282.0,0.848,0.849,20060381184.0,17011203244,17011203244,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159201,自由现金流ETF华夏,1.084,1.0854,0.13,-0.009,-0.82,2610661.0,283058912.9,1.094,1.094,1.077,1.093,1.56,1.95,0.59,-8.04,1135729.0,1474932.0,25156399.0,8.89,34222902.0,12.09,-9066503.0,-3.2,-23641822.0,-8.35,-1514577.0,-0.54,10821.0,1.083,1.084,13382275840.0,14506387011,14506387011,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
510160,产业升级ETF南方,0.841,0.842,0.12,-0.007,-0.83,1005.0,84450.0,0.84,0.843,0.838,0.848,0.59,0.05,0.54,-10.93,652.0,353.0,-18816.0,-22.28,0.0,0.0,-18816.0,-22.28,26040.0,30.83,-7223.0,-8.55,1.0,0.842,0.844,192057400.0,161520273,161520273,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
512010,医药ETF易方达,0.36,0.3604,0.11,-0.003,-0.83,13989540.0,503831116.0,0.362,0.364,0.357,0.363,1.93,2.88,0.7,1.36,6413875.0,7575665.0,-29848351.0,-5.92,-34766160.0,-6.9,4917809.0,0.98,24711029.0,4.9,5137324.0,1.02,-50260.0,0.359,0.36,48589694976.0,17492290191,17492290191,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
513220,中概互联ETF招商,0.948,0.9522,0.44,-0.008,-0.84,573768.0,54814365.0,0.957,0.965,0.946,0.956,1.99,10.53,0.89,-3.85,271466.0,302302.0,829797.0,1.51,-2818917.0,-5.14,3648714.0,6.66,-247450.0,-0.45,-582348.0,-1.06,-1693.0,0.948,0.949,545109408.0,516763719,516763719,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
159513,纳斯达克100ETF大成,1.764,1.6916,-4.28,-0.015,-0.84,742119.0,131261126.427,1.773,1.779,1.762,1.779,0.96,1.71,0.86,-6.38,343933.0,398186.0,-493816.0,-0.38,-7330110.0,-5.58,6836294.0,5.21,8785813.0,6.69,-8291996.0,-6.32,4171.0,1.763,1.764,4339549184.0,7654964761,7654964761,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
520580,新兴亚洲ETF招商,0.948,0.95,0.21,-0.008,-0.84,24185.0,2296475.0,0.955,0.955,0.948,0.956,0.73,0.83,0.55,7.82,10606.0,13579.0,-82316.0,-3.58,255743.0,11.14,-338059.0,-14.72,-190548.0,-8.3,272864.0,11.88,-142.0,0.948,0.95,291983904.0,276800741,276800741,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
516530,物流ETF银华,0.937,0.9382,0.13,-0.008,-0.85,6787.0,637835.0,0.947,0.947,0.935,0.945,1.27,3.71,1.47,0.44,2859.0,3928.0,-42223.0,-6.62,36003.0,5.64,-78226.0,-12.26,54770.0,8.59,-12547.0,-1.97,-220.0,0.938,0.94,18302300.0,17149255,17149255,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
516900,食品饮料ETF华安,0.467,0.4681,0.23,-0.004,-0.85,108576.0,5070609.0,0.466,0.472,0.463,0.471,1.91,3.03,0.72,1.17,54605.0,53971.0,-233007.0,-4.6,-18776.0,-0.37,-214231.0,-4.22,130863.0,2.58,102144.0,2.01,-261.0,0.467,0.468,358229008.0,167292947,167292947,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
515630,证券保险ETF鹏华,1.257,1.2588,0.14,-0.011,-0.87,577299.0,72788208.0,1.264,1.27,1.254,1.268,1.26,7.58,1.19,33.59,257288.0,320011.0,-6651046.0,-9.14,-3386460.0,-4.65,-3264586.0,-4.49,4062439.0,5.58,2588607.0,3.56,-844.0,1.257,1.258,761217696.0,956850644,956850644,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
159605,中概互联ETF广发,0.801,0.8044,0.42,-0.007,-0.87,6698400.0,542081778.679,0.803,0.82,0.799,0.808,2.6,14.75,1.0,-12.67,3196901.0,3501499.0,-2744474.0,-0.51,1029908.0,0.19,-3774382.0,-0.7,-1136471.0,-0.21,3880944.0,0.72,-17370.0,0.801,0.802,4541486080.0,3637730350,3637730350,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
159666,交通运输ETF华夏,0.916,0.9179,0.21,-0.008,-0.87,305556.0,28013325.82,0.924,0.924,0.913,0.924,1.19,26.61,1.57,13.01,174582.0,130974.0,2243077.0,8.01,914908.0,3.27,1328169.0,4.74,-1536674.0,-5.49,-706403.0,-2.52,-9.0,0.916,0.918,114832905.0,105186941,105186941,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
560900,创新药ETF摩根,0.913,0.9125,-0.05,-0.008,-0.87,351566.0,32130050.0,0.922,0.935,0.904,0.921,3.37,14.65,0.88,-11.38,176143.0,175423.0,-3121782.0,-9.72,-2565807.0,-7.99,-555975.0,-1.73,622533.0,1.94,2499249.0,7.78,-1801.0,0.912,0.913,239969100.0,219091788,219091788,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
159316,港股通创新药ETF易方达,1.128,1.1239,-0.36,-0.01,-0.88,12401480.0,1402775934.1,1.135,1.155,1.114,1.138,3.6,24.14,0.7,-43.72,6015378.0,6386101.0,-34148688.0,-2.43,-4029888.0,-0.29,-30118800.0,-2.15,17457104.0,1.24,16691577.0,1.19,14088.0,1.127,1.128,5136336128.0,5793787152,5793787152,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
159838,医药50ETF博时,0.56,0.5619,0.34,-0.005,-0.88,88582.0,4973271.3,0.565,0.568,0.557,0.565,1.95,3.4,0.74,-48.07,54217.0,34365.0,253154.0,5.09,0.0,0.0,253154.0,5.09,-285397.0,-5.74,32243.0,0.65,-9.0,0.561,0.562,260763462.0,146027539,146027539,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
159109,恒生50ETF景顺,0.793,0.7926,-0.05,-0.007,-0.88,273145.0,21859577.38,0.801,0.809,0.793,0.8,2.0,3.13,0.56,-60.13,118284.0,154861.0,-675784.0,-3.09,228910.0,1.05,-904694.0,-4.14,819928.0,3.75,-144144.0,-0.66,-300.0,0.793,0.796,872163856.0,691625938,691625938,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
159276,现金流ETF汇添富,1.011,1.0131,0.21,-0.009,-0.88,40392.0,4091993.4,1.021,1.021,1.008,1.02,1.27,1.1,1.0,2.66,23004.0,17388.0,-335617.0,-8.2,-878992.0,-21.48,543375.0,13.28,376872.0,9.21,-41257.0,-1.01,-65.0,1.014,1.015,367696656.0,371741319,371741319,2026-07-13 00:00:00,2026-07-13 15:34:18+08:00
512070,证券保险ETF易方达,0.783,0.7837,0.09,-0.007,-0.89,7494290.0,587112952.0,0.785,0.79,0.779,0.79,1.39,4.06,0.99,14.65,2881565.0,4612725.0,2141445.0,0.36,86018065.0,14.65,-83876620.0,-14.29,-8273866.0,-1.41,6132420.0,1.04,-22427.0,0.783,0.784,18452479744.0,14448291640,14448291640,2026-07-13 00:00:00,2026-07-13 16:11:58+08:00
513030,德国ETF华安,1.78,1.7797,-0.02,-0.016,-0.89,298931.0,53124273.0,1.764,1.792,1.764,1.796,1.56,2.95,0.48,-49.92,116502.0,182429.0,5244604.0,9.87,1226459.0,2.31,4018145.0,7.56,-4955770.0,-9.33,-288833.0,-0.54,-1217.0,1.78,1.781,1012279008.0,1801856634,1801856634,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
159996,家电ETF国泰,1.428,1.4237,-0.3,-0.013,-0.9,421233.0,60341371.8,1.436,1.445,1.42,1.441,1.73,8.8,0.82,-53.26,236608.0,184625.0,-9364798.0,-15.52,-2770761.0,-4.59,-6594037.0,-10.93,171667.0,0.28,9193132.0,15.24,103.0,1.425,1.428,478554848.0,683376323,683376323,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159510,沪深300价值ETF华夏,1.207,1.2108,0.31,-0.011,-0.9,33509.0,4048997.9,1.214,1.214,1.204,1.218,0.82,5.48,1.02,-26.6,11989.0,21520.0,-364501.0,-9.0,0.0,0.0,-364501.0,-9.0,327512.0,8.09,36989.0,0.91,-9.0,1.207,1.211,61128342.0,73781909,73781909,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
